perm1__real0,perm1__real1,perm1__real2
0.290124,0.521674,0.973337
0.07115,0.536978,1.01331
-0.0630907,0.375886,0.716052
-0.0073146,-0.373399,0.754026
0.241138,-0.069137,0.87017
0.179687,0.0672197,0.76998
0.295828,0.0459981,0.683824
0.407779,0.218709,0.58692
0.251185,-0.073465,0.751292
0.0515938,-0.139179,0.498925
-0.0174591,0.0215517,0.726774
0.378491,0.317007,0.790039
0.115452,0.535619,0.374297
0.0616884,0.804918,0.263161
-0.0943746,0.920735,0.0397583
0.087548,0.754707,0.155518
0.19464,0.643952,0.259046
0.322997,0.688188,0.112233
0.356099,0.902226,0.169643
0.436984,0.600276,0.255886
0.833449,0.403085,0.347862
0.780292,0.546213,0.168822
0.5567,0.712033,0.106965
0.643209,0.537365,0.255259
0.61142,0.466631,0.0732978
0.606103,0.405636,0.159841
0.323776,0.563688,0.313558
0.106745,0.307988,0.307762
0.217912,0.519595,0.219293
0.216378,0.418957,0.316709
0.486084,0.370361,0.387054
0.505659,0.466947,0.522986
0.70397,0.278347,0.877238
0.77914,0.310704,0.775102
0.526902,0.440499,0.365273
0.374508,0.237192,0.673623
0.275631,0.240767,0.879214
0.376977,0.142392,0.755709
0.283394,-0.280132,0.610899
0.300232,-0.594549,0.741239
0.340249,-0.543775,0.695455
0.16653,-0.353363,0.665586
0.0783809,-0.465224,0.600022
0.0389324,-0.323563,0.557798
-0.0982521,-0.520121,0.629334
-0.125994,-0.513446,0.340297
-0.320532,-0.243674,0.697613
-0.356112,-0.308493,0.271697
-0.342344,-0.331702,0.492035
-0.167343,-0.303573,0.547037
-0.0330661,-0.434294,0.655267
0.162343,-0.294374,0.500462
0.368241,-0.43352,0.394747
0.0895632,-0.223608,0.25255
0.120184,-0.225099,0.560688
0.393889,-0.510664,0.889634
0.181182,-0.321754,0.832793
0.269198,-0.626336,0.520728
0.172445,-0.299052,0.607648
0.0387717,-0.306605,0.376931
-0.0529313,-0.310582,0.400489
-0.179034,-0.306943,0.30416
-0.0881427,0.000190363,0.568301
0.226938,-0.292494,0.731415
0.526484,-0.137979,0.433282
0.216232,-0.0851397,0.723751
0.14637,-0.534109,0.571718
0.286734,-0.178586,0.364947
0.171019,0.046466,0.516599
0.012938,-0.216699,0.554406
-0.116848,-0.111666,0.727243
-0.47845,-0.0361508,0.496708
-0.499808,-0.328092,0.837353
-0.573199,-0.317628,0.999395
-0.478339,-0.26151,1.0145
-0.570576,0.0175501,0.937804
-0.752963,0.0784686,0.904173
-0.279597,-4.17498e-005,0.86033
-0.498222,-0.359031,1.24112
-0.440498,-0.146855,1.26464
-0.263752,0.0934073,1.14531
-0.321204,-0.13658,1.10602
-0.186942,-0.303015,1.06413
-0.193368,-0.135509,0.751691
-0.164114,-0.256175,0.683098
0.0395631,-0.31113,0.699797
-0.126734,-0.122821,0.590476
-0.0766378,0.162179,0.372263
0.0514552,-0.00119272,0.19562
0.0113362,-0.138125,0.279386
-0.0222597,-0.0226109,0.308888
-0.112367,-0.00878109,0.144309
-0.254909,-0.395401,0.29489
-0.288559,-0.404008,0.228325
-0.402439,-0.507519,0.0122165
-0.511835,-0.298756,-0.106719
-0.548382,-0.229641,-0.14313
-0.557757,-0.197113,-0.356898
-0.679812,-0.146848,-0.675786
-0.65548,-0.256693,-0.499039
-0.699158,-0.221043,-0.552712
-0.657385,-0.204251,-0.695095
-0.549096,-0.16953,-0.414166
-0.423547,-0.276777,-0.550448
-0.433594,-0.500985,-0.620754
-0.613428,-0.629124,-0.261097
-0.909433,-0.484259,-0.341765
-1.13885,-0.680301,-0.528756
-0.781619,-0.425107,-0.279531
-0.662497,-0.595712,-0.162196
-0.540234,-0.445659,0.0372734
-0.835697,-0.793141,0.0218971
-0.577575,-1.16982,-0.196118
-0.450982,-1.20116,0.186166
-0.437091,-1.21546,-0.0529329
-0.34201,-1.21277,-0.10648
-0.34901,-1.27441,0.355346
-0.339539,-1.26148,0.0766702
-0.301746,-1.29942,-0.148811
-0.115682,-0.954143,-0.112004
-0.0892379,-1.02886,0.104194
0.0723615,-1.08758,-0.0538796
0.393149,-0.824601,-0.274364
0.298053,-0.901313,6.69678e-006
0.0886294,-0.572002,-0.23462
-0.0397249,-0.71955,-0.116478
-0.259728,-0.750958,-0.316345
-0.363386,-0.469162,-0.193237
-0.108411,0.0843778,-0.0525623
-0.0494424,0.0529569,-0.258776
-0.0835893,0.119754,-0.0414173
-0.0743832,0.308311,-0.257828
-0.251271,0.260253,-0.493187
-0.334944,0.346521,-0.488832
-0.1642,0.183049,-0.460408
-0.48666,0.156714,-0.54936
-0.495248,-0.0446916,-0.843632
-0.53818,0.160118,-0.703452
-0.779287,-0.102954,-0.441262
-0.605597,0.120172,-0.0764776
-0.354095,-0.0308209,-0.180341
-0.220284,-0.221275,-0.282732
-0.27686,-0.487967,-0.201743
-0.583951,-0.615008,-0.551846
-0.863354,-0.288991,-0.546455
-0.870895,-0.545034,-0.24248
-0.884727,-0.44719,0.17672
-1.06335,-0.519914,-0.481724
-1.19251,-0.393817,-0.508143
-1.22315,-0.506048,-0.329554
-1.27976,0.0760799,-0.244988
-1.13549,0.248825,-0.151717
-0.854455,0.0804891,-0.156788
-0.482635,-0.0359517,-0.343942
-0.718252,0.0632373,-0.257918
-0.684805,0.214739,-0.382785
-0.443766,0.0231061,-0.149804
-0.362478,0.0446256,-0.491923
-0.396419,0.271887,-0.250739
-0.416061,0.0494885,0.0169724
-0.265295,-0.0305286,-0.272442
-0.24884,0.301298,-0.192395
-0.337507,-0.0791006,-0.400626
-0.829495,-0.0751181,-0.202746
-0.643096,-0.0514392,-0.534107
-0.351232,0.291534,-0.324417
-0.378011,0.287958,-0.363723
-0.0167308,0.0352634,-0.388205
-0.0436247,-0.00996778,-0.349382
0.0792213,0.0179412,-0.0448601
0.118011,0.29385,-0.170687
-0.0537569,0.208865,-0.107219
-0.0746185,-0.166761,-0.324625
-0.15872,0.18753,-0.106199
0.0389604,-0.470677,-0.167093
0.103401,-0.118047,-0.120124
-0.269167,-0.287775,-0.0982208
-0.177666,-0.184672,0.181373
-0.159176,-0.320081,0.149034
-0.140206,0.0793578,0.281084
-0.141756,-0.180176,0.0158509
0.0250865,-0.592491,0.432652
0.246085,-0.192994,0.421959
-0.380277,-0.138906,0.546395
-0.00158752,-0.534679,0.658287
0.00435839,-0.331649,0.505367
0.00397055,-0.278168,0.396111
0.367809,-0.617141,0.258873
0.378807,-1.06845,0.189789
0.511439,-0.941652,-0.00815867
0.319838,-0.895546,0.218338
0.446517,1.00551,0.315694
0.734986,1.10412,0.610829
0.557162,1.13418,0.793332
0.322469,0.851986,0.579026
0.170374,0.714261,0.726288
0.193805,0.713814,0.595301
0.327357,0.601704,0.423471
-0.0816001,0.380188,0.603177
-0.162819,0.483779,0.692405
-0.241022,0.695679,0.74589
-0.28946,0.464151,0.724253
-0.175153,0.557732,0.550919
-0.196162,0.365926,0.177838
-0.214924,0.357634,0.411429
-0.141715,0.511204,0.161229
-0.040153,0.463899,0.104634
0.0118507,0.481596,0.351458
0.0670777,0.301591,0.107909
-0.0628987,0.0560061,0.0379099
0.113048,0.0658693,0.160529
0.419281,0.322637,0.178007
0.484335,0.127223,0.134413
0.588391,0.217304,-0.250853
0.625938,0.581473,-0.302396
0.490597,0.230251,-0.296041
0.713302,-0.00101576,-0.514066
0.435361,0.17203,-0.12689
0.171339,0.0161007,-0.0670833
0.207505,0.0833219,0.00934986
0.233109,0.119128,-0.0198004
0.419279,0.0204835,-0.19748
0.697191,0.100834,-0.268277
0.547299,-0.203936,-0.221236
0.514674,-0.458608,-0.134345
0.981814,-0.0253419,-0.300027
0.99624,0.0977702,0.0041971
0.801196,0.223544,-0.153945
0.692006,-0.0425254,-0.385203
0.770415,0.169788,-0.381533
0.616148,0.152116,-0.0658533
0.951061,0.10136,0.0111476
0.715066,0.232497,-0.14461
0.877407,0.119479,-0.277145
1.04444,0.179162,-0.426745
1.1093,0.018657,0.0148966
1.05589,0.151316,0.0565262
1.12693,0.0587096,0.367191
0.946053,0.0356915,0.323328
0.767094,-0.151056,0.204236
0.695781,-0.0722352,0.39307
0.372601,-0.266985,0.555806
0.114697,-0.362025,0.325131
0.14573,-0.190002,0.217741
-0.0414552,-0.125155,0.437097
0.0350043,0.129844,0.738499
0.204011,0.21082,0.6134
0.370967,0.138821,0.525491
0.154098,0.226668,0.574074
0.149243,0.360065,0.605874
0.0588909,0.399204,0.860788
0.15134,0.365291,0.893419
-0.00382573,0.409604,1.02536
0.182308,0.189903,0.653533
0.0604468,0.574878,0.704782
-0.0625468,0.172413,1.06167
0.047784,0.471689,0.825546
0.0569347,0.431316,0.750372
0.0118337,0.498383,0.617228
-0.0284269,0.207455,1.09791
-0.194389,0.0192918,1.02087
-0.0452702,-0.013971,0.836241
0.1357,0.237859,0.502417
0.343529,0.186058,0.426766
0.475117,0.0250719,0.497804
0.220787,-0.177689,0.514788
0.0390767,-0.232361,0.429452
0.227547,0.0116408,0.450072
0.369853,0.505282,0.572366
0.350101,0.284842,0.366525
0.0936984,0.846948,0.0848336
0.142695,0.962652,-0.153076
0.302642,0.815283,0.208127
0.401568,0.684356,0.182563
0.202855,0.556148,0.13785
0.361818,0.685656,0.468056
0.711252,0.608618,0.177874
0.845116,0.613458,0.0272927
0.623524,0.257422,0.154015
0.463998,0.517207,0.0625719
0.487606,0.400933,0.250415
0.378608,0.83323,-0.173168
0.466561,0.677092,0.0529426
0.413263,0.709416,0.345357
0.243928,0.503552,0.158433
0.132002,0.538083,0.17281
0.189935,0.499491,0.454172
0.676721,0.415024,0.298416
0.430361,0.298209,0.459896
0.677184,0.547597,0.682389
0.58902,0.406921,0.264448
0.693603,0.0801316,0.312449
0.619905,0.420578,0.725654
0.328467,0.322906,0.563964
0.629859,-0.0440052,0.729016
0.231004,-0.364955,0.769864
0.504196,-0.707331,0.569052
0.45827,-0.50543,0.628584
0.0800542,-0.324155,0.318833
-0.109862,-0.210015,0.300996
0.0213939,-0.444572,0.46262
-0.141814,-0.546468,0.339244
0.00278346,-0.240714,0.289403
-0.101103,-0.143935,0.376789
-0.120538,-0.297125,0.372307
-0.132304,-0.272781,0.501393
-0.166456,-0.437153,0.515853
-0.209413,-0.453782,0.675119
0.000561193,-0.343918,0.350963
0.0310251,-0.308112,0.428288
0.034815,-0.213766,0.213457
0.0812802,-0.448976,0.492421
0.413645,-0.147872,0.634938
0.356083,-0.3092,0.936097
0.167601,-0.0200866,0.428386
0.00997537,-0.27159,0.436407
-0.00990161,-0.0720277,0.586707
-0.0401061,-0.315946,0.218781
-0.18452,-0.273283,0.531765
0.0367701,-0.203468,0.478149
0.0226618,-0.12211,0.795731
0.429264,-0.45061,0.310629
0.259405,-0.393397,0.845032
-0.00408736,-0.192943,0.326961
0.126846,-0.350227,0.520496
0.0444518,-0.0548323,0.677557
-0.297007,-0.234162,0.272597
-0.563442,-0.223744,0.417816
-0.602506,-0.397399,0.575565
-0.594324,-0.348496,0.577178
-0.672736,-0.494391,0.558774
-0.623073,-0.0334925,0.695785
-0.78884,-0.0448664,1.06152
-0.533115,-0.347882,0.856813
-0.376887,-0.310712,0.875084
-0.821164,-0.190394,1.0998
-0.433757,-0.0740281,1.24514
-0.297635,-0.177551,1.08086
-0.411799,-0.253205,0.741105
-0.156518,-0.312112,0.950809
-0.128854,0.169408,0.977725
-0.2702,-0.289057,0.664575
-0.433735,-0.0361768,0.611369
-0.00870757,-0.0825015,0.797224
-0.155913,-0.189519,0.353539
-0.240671,-0.358751,0.341327
-0.000880029,-0.0102159,0.170864
-0.121158,-0.0272962,0.113691
-0.346536,-0.35743,0.394671
-0.438622,-0.465769,0.102024
-0.410823,-0.633659,-0.127526
-0.652343,-0.389541,-0.0684034
-0.365069,-0.410612,-0.186451
-0.253962,-0.141962,-0.0515739
-0.313641,-0.209862,-0.305248
-0.558924,-0.296027,-0.49166
-0.562781,-0.321799,-0.479713
-0.63297,-0.315598,-0.913568
-0.631129,-0.287601,-0.692872
-0.377081,-0.2348,-0.836448
-0.397355,-0.261945,-0.680843
-0.506334,-0.138463,-0.500795
-0.510892,-0.496663,-0.466685
-0.672428,-0.695155,-0.483921
-0.832845,-0.604998,-0.33306
-0.754157,-0.340283,-0.108175
-0.479727,-0.515661,-0.135696
-0.252054,-0.456279,-0.1147
-0.473847,-1.09551,0.026307
-0.336893,-1.07735,-0.0147427
-0.568019,-1.15536,-0.227479
-0.129334,-1.31034,-0.0326459
-0.158012,-1.16809,-0.138084
-0.266673,-0.917023,-0.025359
-0.273641,-1.07804,-0.228853
-0.0755227,-1.00401,-0.128552
-0.159631,-1.24432,-0.10736
-0.00298088,-0.886664,-0.0909713
-0.0203059,-1.02491,-0.0124156
0.231503,-0.967027,-0.0878052
0.0444633,-0.63353,0.0845602
0.182436,-0.670434,-0.315101
-0.0999807,-0.72196,-0.245254
-0.0379253,-0.535148,-0.381342
-0.017544,-0.316909,-0.240102
0.133862,0.203392,-0.165082
0.128383,-0.0585074,-0.261444
0.224187,0.294899,-0.0800612
-0.0735846,0.170438,-0.262496
-0.0182864,0.184066,-0.45885
-0.27375,0.561168,-0.279712
-0.417209,0.394254,-0.202123
-0.400241,-0.015488,-0.897405
-0.713015,-0.111492,-0.777499
-0.404426,0.172699,-0.498055
-0.516387,0.141495,-0.264016
-0.510311,-0.045949,-0.0326854
-0.360028,-0.421284,-0.196406
-0.435026,-0.326196,-0.252987
-0.499182,-0.352278,-0.29289
-0.625361,-0.239461,-0.228736
-0.582283,-0.321163,-0.261532
-0.764628,-0.24026,-0.334328
-0.724505,-0.243384,-0.0754669
-0.841446,-0.651581,-0.193621
-1.14277,-0.13945,-0.213082
-1.18329,-0.068925,-0.270933
-1.19438,-0.0457343,0.0174365
-1.07635,-0.0779331,-0.060962
-0.976231,-0.327277,-0.00521128
-0.458866,0.0646771,-0.187
-0.507291,0.0883122,-0.353944
-0.455468,0.0584923,-0.323319
-0.517911,0.236629,-0.405012
-0.42433,-0.000178546,-0.368538
-0.30081,0.261666,-0.166569
-0.419024,0.192636,-0.0424613
-0.609657,0.121607,-0.155434
-0.469813,0.0915686,-0.275283
-0.436315,0.142337,-0.0570681
-0.795652,-0.0266411,-0.337997
-0.528138,0.200896,-0.553176
-0.373915,0.262905,-0.00436614
-0.416463,0.0531384,-0.254759
0.0868017,0.128959,-0.00384609
-0.241925,0.107582,-0.228151
0.287886,0.131064,-0.267931
-0.0242267,-0.100014,0.0590976
0.172643,-0.234376,-0.326107
-0.370259,0.137402,0.0242937
-0.495457,0.00146341,-0.274253
-0.127032,-0.0585409,-0.0594198
-0.0861397,-0.319728,-0.150971
-0.222999,-0.392223,-0.0305589
-0.139225,0.00714824,0.0231708
-0.392574,-0.0442116,0.174906
-0.20969,-0.203679,0.0149534
-0.229297,-0.293768,0.0109823
-0.019135,-0.429573,0.213559
0.092339,-0.256576,0.308836
0.158292,-0.395016,0.445777
-0.299313,-0.222517,0.312531
0.221068,-0.657447,0.365212
0.319847,-0.613623,0.25783
0.42654,-0.793576,0.247421
0.511581,-0.868176,0.198572
0.364736,-0.975295,-0.0167896
0.0855042,0.679579,0.512967
0.327569,0.789649,0.389583
0.521266,0.85311,0.515056
0.155086,1.10853,0.56763
0.0562241,0.714004,0.675221
0.0444285,0.617795,0.592874
0.0399323,0.631955,0.599066
-0.36633,0.209876,0.733666
-0.258318,0.0417729,0.553976
-0.251634,0.405966,0.702825
-0.433079,0.4394,0.451826
-0.266242,0.8673,0.586818
-0.121132,0.615871,0.57445
-0.152993,0.642398,0.588443
-0.178095,0.480359,0.205129
-0.0105692,0.33798,0.117686
0.0961114,0.585058,0.0290037
0.349205,0.253007,0.371367
0.099504,0.414106,0.165112
0.524709,0.378798,-0.068955
0.297422,0.255879,0.0399536
0.216209,0.38127,-0.220511
0.313711,0.164989,-0.139392
0.563391,0.418656,-0.467926
0.525373,0.249805,0.073073
0.54654,0.533076,-0.0771813
0.354804,0.189794,-0.0840984
0.172901,-0.00810608,0.124766
0.209752,-0.0768048,-0.0612685
0.282489,0.0402067,-0.259679
0.583181,0.247392,-0.388875
0.582441,-0.0663927,-0.367648
0.478158,-0.21707,-0.266566
0.505998,-0.34594,-0.0172032
0.66285,-0.191682,-0.00334633
1.02046,-0.0134165,0.122303
0.773654,0.130751,-0.218798
0.796489,0.169363,-0.372422
0.53953,-0.108228,-0.249135
0.62402,0.200268,-0.247527
0.726737,-0.0975954,-0.159516
0.750358,-0.172053,-0.113764
0.587107,-0.152686,-0.502579
1.05097,-0.137121,-0.237633
0.749738,-0.10269,0.17907
1.06476,-0.0607711,-0.0380357
0.513864,0.246161,0.134664
0.982327,0.349941,0.0824487
0.596504,0.256107,0.0618405
0.604603,0.20372,0.440036
0.606963,-0.29403,0.508125
0.40184,-0.357248,0.360905
0.399532,-0.177067,0.558803
-0.0339087,-0.305062,0.306479
0.0651712,-0.00670421,0.117771
0.196229,-0.094829,0.857259
0.117277,0.121859,0.668746
0.0451969,0.309394,0.527992
-0.155832,0.162151,0.775363
-0.115674,0.183074,0.722453
-0.0888719,0.114371,0.835251
0.119274,0.0239615,1.02872
-0.0923201,0.326948,0.779293
-0.0870874,0.367314,0.703401
0.310729,0.43297,0.570051
0.342658,0.182687,0.551503
0.254631,0.357382,0.530979
0.205633,0.273865,0.725471
-0.0279367,0.312154,0.662536
0.0492206,-0.0975252,1.07101
-0.056379,-0.081102,0.878845
-0.337049,0.0357264,0.47158
0.124287,-0.0855135,0.439308
0.384488,-0.167443,0.621591
0.0711473,0.133792,0.580986
0.130636,0.0113536,0.670571
0.328702,0.210616,0.52593
0.0743798,0.274665,0.376899
0.294002,0.401564,0.246905
0.338525,0.500045,0.106021
0.225293,0.690364,0.232624
0.334941,1.05429,0.0968105
0.298409,0.99747,0.104338
0.402606,0.938075,-0.0111233
0.18256,0.807773,0.197076
0.730871,0.553614,0.298873
0.523643,0.527392,0.44855
0.343767,0.644827,-0.0610411
0.575546,0.546172,-0.0211056
0.720252,0.458194,0.138043
0.587225,0.600905,0.15575
0.514148,0.575549,-0.0310978
0.785267,0.769101,-0.0845359
0.680102,0.914986,-0.24832
0.487132,0.557478,-0.0475146
0.273552,0.371092,-0.0724459
0.513458,0.271994,0.189468
0.549333,0.388224,0.12546
0.985734,0.476803,0.478546
0.696473,0.518921,0.58649
0.264238,0.60392,0.397119
0.447383,0.329864,0.443274
0.483002,0.268833,0.667929
0.387234,0.198256,0.723565
0.419751,-0.313973,0.554176
0.78532,-0.141294,0.400446
0.326539,-0.478052,0.473064
0.480767,-0.485158,0.33317
0.00543714,-0.388601,0.553769
0.0660787,-0.264544,0.347185
-0.178952,-0.500274,0.481782
-0.198794,-0.190934,0.409528
0.0720751,-0.0286144,0.274676
-0.00240449,-0.225801,0.395721
-0.18404,-0.288548,0.271773
-0.108678,-0.0472619,0.309845
-0.325003,-0.466112,0.50626
0.1655,-0.385157,0.660187
0.103373,-0.219478,0.38718
0.497346,-0.0223483,0.70518
0.0840993,-0.197117,0.666863
0.0768185,-0.639163,0.532814
0.316888,-0.32329,0.600736
0.167555,-0.438779,0.515167
-0.0738389,-0.289165,0.527631
-0.0615643,-0.168783,0.832265
-0.0981986,-0.430713,0.444887
0.208172,-0.30473,0.429372
0.223397,-0.33986,0.359273
-0.0661653,-0.342475,0.444463
0.2857,-0.256202,0.293121
-0.0365273,-0.479786,0.518156
0.332773,-0.545869,0.412384
0.0515607,-0.13884,0.754702
-0.132463,-0.455663,0.585635
-0.266276,-0.160415,0.540057
-0.506284,-0.362023,0.664043
-0.546837,-0.222246,0.421617
-0.717465,-0.257655,0.885259
-0.639491,-0.396495,0.673432
-0.868717,-0.362408,0.578043
-0.899243,-0.150159,0.885433
-0.739398,-0.44474,0.623097
-0.329707,-0.38628,0.713303
-0.392653,-0.415509,0.877098
-0.670507,-0.0799403,0.882005
-0.389904,-0.242017,0.896371
-0.144589,-0.384019,0.900619
-0.319316,-0.360147,0.792005
-0.0873795,0.0744907,1.05195
0.0663785,-0.0178196,1.09737
-0.337553,-0.204345,0.849657
-0.471481,-0.096826,0.608935
-0.299202,-0.028263,0.563643
-0.222637,-0.0744017,0.670442
-0.305732,-0.355681,0.176966
-0.222001,-0.282582,0.266606
-0.378814,-0.208795,0.237977
-0.484261,-0.389825,0.0512751
-0.243332,-0.581332,-0.0142781
-0.505261,-0.474842,-0.5108
-0.480316,-0.492771,-0.456196
-0.235783,-0.382385,-0.36528
-0.0499015,-0.285623,-0.409712
-0.113723,-0.246604,-0.232053
-0.727827,-0.210624,-0.68732
-0.448554,-0.0988569,-0.74788
-0.578376,-0.208222,-0.809516
-0.728917,-0.226826,-0.936208
-0.440818,-0.529418,-0.818905
-0.636108,-0.328088,-0.620478
-0.352674,-0.289728,-0.559047
-0.444627,-0.504016,-0.502674
-0.628084,-0.669688,-0.505922
-0.632979,-0.808339,-0.144604
-0.483147,-0.679965,0.0949961
-0.56089,-0.710321,-0.0280982
-0.193889,-0.841478,0.0626702
-0.296571,-1.04306,0.199957
-0.470833,-1.07244,0.231563
-0.224171,-1.33663,-0.0709656
-0.0640142,-1.06513,0.0553505
-0.222525,-1.1376,0.0930235
-0.145045,-0.90637,0.142051
-0.0869572,-1.0045,-0.165692
-0.119582,-0.766205,-0.296416
-0.423823,-0.867919,-0.0752096
-0.218272,-0.99365,-0.110422
0.0377478,-1.05675,0.101923
0.206326,-0.675759,-0.105725
0.226297,-0.722485,-0.0146757
-0.0632234,-0.653939,0.105691
-0.017851,-0.424794,-0.333156
0.0511597,-0.323273,-0.209851
0.25298,0.262516,-0.0891656
0.117687,0.615832,-0.370675
0.445514,0.202468,-0.107351
0.191987,0.102083,-0.332607
0.245653,0.0129785,-0.361297
-0.010456,0.0951794,-0.645654
-0.274237,0.0807962,-0.604524
-0.354293,-0.077313,-0.705982
-0.270326,-0.0868817,-0.921631
-0.124679,-0.283765,-0.653111
-0.535085,-0.121938,-0.194956
-0.420472,0.0876371,-0.0460432
-0.196439,-0.0651025,-0.0246483
-0.549651,-0.385955,-0.0424943
-0.486933,-0.494622,-0.242873
-0.486124,-0.244585,-0.348257
-0.802615,-0.402668,-0.279255
-0.588855,-0.12594,-0.245228
-0.538203,-0.323953,-0.332092
-0.564704,-0.429849,-0.355476
-0.87055,-0.274316,-0.0571035
-1.31012,-0.195302,0.140635
-1.10051,-0.0678079,-0.00147821
-1.10013,-0.250638,-0.306626
-1.18072,-0.289368,-0.27122
-0.670651,-0.117888,-0.298106
-0.590508,-0.263371,-0.160171
-0.680312,-0.158204,-0.143141
-0.43467,-0.0147264,-0.283073
-0.543738,0.241299,-0.230272
-0.557829,0.020603,-0.141615
-0.358072,0.0412881,-0.0995099
-0.344317,-0.116847,0.0732489
-0.608363,-0.0856452,-0.061967
-0.490294,-0.0580161,-0.0252619
-0.749516,0.0689029,-0.0989567
-0.738837,0.0970792,-0.645569
-0.515234,0.201266,-0.435269
-0.238493,-0.212519,-0.00598202
-0.053995,0.00804619,-0.133563
-0.110341,-0.0206961,0.040018
0.12935,-0.197799,0.172323
0.171902,-0.243979,-0.031836
-0.0675558,-0.220292,-0.378013
-0.0368472,-0.316821,-0.465507
-0.434254,0.381273,-0.0711086
-0.471809,0.0602948,-0.0807502
-0.0397664,-0.448076,0.0629713
-0.177171,-0.450535,-0.214433
-0.0893787,-0.628528,0.109148
-0.0944227,-0.261042,0.311308
-0.189744,-0.0152224,0.0345747
0.101209,-0.107014,0.253385
-0.138446,-0.347353,0.116031
0.0789322,-0.248286,0.376898
0.145639,-0.218132,0.513084
-0.0231527,-0.289204,0.244836
-0.184199,-0.457859,0.435583
0.246363,-0.797899,0.23749
0.550954,-1.10509,0.147098
0.612758,-0.845856,-0.0221255
0.37937,-1.06465,0.329219
0.454863,0.627647,0.2501
0.797096,0.498197,0.209199
0.440389,1.1333,0.0702599
0.0700491,0.952379,0.123116
0.09529,0.93578,0.300342
-0.312242,0.489742,0.32156
-0.344269,0.480804,0.671806
0.110826,0.22455,0.579224
-0.152528,0.259907,0.52117
-0.0564852,-0.00576198,0.645904
-0.252904,0.412276,0.582773
-0.235429,0.587918,0.583516
-0.0684628,0.74897,0.542232
-0.171355,0.477571,0.333198
-0.00106234,0.238789,0.470064
0.13951,0.39346,0.417444
0.114884,0.40409,0.17924
0.251899,0.197423,0.149237
0.162693,0.137486,0.342185
0.186965,0.458294,0.4191
0.168951,0.0904324,0.105046
0.118214,0.332038,-0.140716
0.0734322,0.273766,-0.145202
0.288835,0.544407,-0.272995
0.208525,0.32232,-0.000392818
0.147034,0.498761,-0.0376886
0.10096,0.159244,-0.0460882
0.191773,0.372513,0.236894
-0.0982943,-0.0174722,-0.037377
0.0887141,0.0827264,0.119819
0.235191,-0.0260162,-0.0223026
0.42588,0.0987684,-0.450981
0.494145,-0.0894964,-0.353437
0.643138,-0.395587,-0.210371
0.995197,-0.257862,-0.0146354
0.748332,-0.102666,-0.15742
0.919161,0.287067,0.00739633
0.565178,0.253103,-0.0489378
0.812376,-0.0480718,-0.297639
0.93981,-0.0558541,-0.396854
0.875632,-0.0566358,-0.0327878
